name,ratings,date,helpful,comment,developer_comment
송보배,2,2019-10-29,1,비주얼피드백 모드에서 계속 트라이가 뜨네요.. 발음 최대한 비슷하게 했는데.. 솔직히 원어민처럼 높낮이 따라하기 힘들어요ㅠㅠ 혀가 굳어서 그런가.. 그래도 시작한지 일주일 밖에 안 됐으니까 더 노력해보게요,"STUDYMAX2019년 11월 5일안녕하세요 회원님 :)  스피킹맥스를 이용 해 주셔서 감사합니다.  영상에 나오는 원어민 발음과 억양, 빠르기 그대로를 최대한 따라하시려고 노력하시다보면 점점 나아지시리라 생각됩니다.  대략적으로 그래프 형태로 확인 가능하니, 참고하시면서 몇번씩 따라 말하기 시도해 보시면 좋을 것 같아요. 추가적인 문의있으시거나 도움이 필요하시다면 고객센터로 전화부탁드립니다. 스피킹맥스 카카오톡 계정으로 문의주셔도 됩니다.  감사합니다. :) [스피킹맥스 고객센터 1644-0549]"
꽃비FlowerRain,5,2020-01-09,0,아이패드 3세대에 홀려 고민을 몇달하다가 공부를 시작하겓히었는데요 집중도가 높아지네요. 매일 해야하는 압박감도 없고 근데 원어민마다 너무 빨라 넣치는 발음에서는 아직까지는 왕초보는 왕초보네요 그래도 점점 말해보는 코너에서 어설프지만 좀 용기 내지는게 느껴져 기대가됩니다 영어회화야 친해지자.,"STUDYMAX2020년 3월 10일안녕하세요 회원님.  스피킹맥스를 이용 해 주셔서 감사합니다. :)  꾸준히 학습 하시면 효과 보실 수있으리라 믿습니다. 언제든지 이용 중 불편하신 점이 있으시다면, 고객센터로 연락부탁드립니다. 감사합니다. :) [스피킹맥스 고객센터 1644-0549]"
현박,4,2019-03-11,0,"동영상 내용자체는 5점 드리고 싶습니다만 중간중간에 퀴즈가 내용에 비해 터무니 없이 쉽습니다. 딕테이션은 무슨 제일 쉬운 단어를 받아적으라고 하고, 퀴즈문제는 유치원생도 풀 수 있는 문제들입니다.. 문제는 이 퀴즈를 풀어야만 진행이 된다는 것이죠. 저는 셰도잉 하면서 영상 보고 싶은데 중간중간 퀴즈 푸는 게 너무 귀찮게 해서 이용률이 떨어지는 이유가 됩니다. 저 같이 셰도잉만을 원하는 사람들을 위해 퀴즈를 생략할 수 있게 해주시면 좋을 것 같습니다. 퀴즈까지 영상을 클리어하면 출퇴근 모드로 셰도잉 할 수 있을 거라는 대답말고 성의있는 대안이나 패치를 부탁드립니다!","STUDYMAX2019년 3월 13일안녕하세요 회원님.  스피킹맥스를 이용하시는 회원분들의 회화 레벨 및 그에 따른 의견들이 다양합니다. 어떤 회원 분들에게는 형식적인 과정이 될 수도 있지만,  어떤 회원분들에게는 필요한 학습이 될 수있습니다. 모든 회원님들의 의견을 전부 반영할 수없는 점은 양해부탁드리며,  출퇴근 모드(watch)모드를 통하여 쉐도잉 훈련 하시기를 권장드립니다.  추후 많은 회원님들이 동일한 의견을 주셔서 해당 기능에 대한 필요도가 높아진다면 기술적으로 반영하는 방안도 충분히 고려 해 보겠습니다. 감사합니다!  [스피킹맥스 고객센터 1644-0549]"
샤랄라라,5,2021-01-25,0,문장 반복 기능 정말 유용하게 사용하고 있습니다 ㅎ,
안석훈,4,2019-12-13,2,친구한테 추천 받아서 스피킹맥스를 알게 되엇는데요. 덕분에 영어공부 꾸준히 하고 잇네요. 작심삼일 아닐까 걱정햇는데ㅋㅋㅋㅋㅋㅋ확실히 폰으로 할 수 있으니까 죠음!!~~,STUDYMAX2019년 12월 19일안녕하세요 회원님. 저희 학습을 이용 해 주셔서 감사합니다. 지금의 열정이 끝까지 이어지실 수있길 응원합니다! 언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 늘 회원님들과 함께 고민하는 스피킹맥스가 되겠습니다. 좋은 하루되세요! 감사합니다. :) [스피킹맥스 고객센터 1644-0549]
송홍재,5,2019-12-24,0,"어느정도 회화 실력이 되어서 중~고급 수준의 학습코스가 있는 영어강의를 찾아봤다. 스피킹맥스는 기초 코스도 다양했지만, 중~고급 코스도 다양해서 잘 듣고 있다..!",STUDYMAX2020년 1월 2일안녕하세요 회원님. 저희 학습을 이용 해 주셔서 감사합니다. 이미 어느정도 기본 실력이 있으시다면 더 유용하게 활용하실 수있을 거에요.  학습 방식과 계획을 잘 세우셔서 꼭 좋은 결과 이뤄내시기를 바랍니다. 언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 감사합니다.   :) [스피킹맥스 고객센터 1644-0549]
H.W. JEONG,1,2019-10-15,3,"책과 함께 보고 있는데 보고싶은 에피소드나 표현을 미리 보고 싶은데 이전 동영상을 보지 않으면 넘어갈수 없어 불편합니다. 보고싶은 동영상까지 스킵하고 보라고 하는데, 뒤에 있는 걸 볼려고 하면..중노동이네요. 스텝바이스텝으로 동기부여를 위한거기는 하겠지만..출퇴근모드에서 오픈해주거나, 예를 들어 강의모드 등 별도 모드를 만들어 제한없이 강의를 봤으면 합니다. 현재는 책 이용가치가 떨어지네요.","STUDYMAX2019년 10월 18일안녕하세요 회원님. 스피킹맥스를 이용 해 주셔서 감사합니다. 코스별로 이동은 자유로우시나, 특정 코스 내로 진입해서부터는 순차학습으로 자물쇠가 열립니다. 이전 학습을 숙지했다는 전제하에 다음 동영상 컨텐츠를 만들었기 때문에 일정한 가이드가 필요한 부분임을 안내드립니다. 다양한 코스를 동시다발적으로 학습 가능한 '자율성'도 있으나 특정 코스내에서는 '가이드' 가 적용되어있는 점 참고부탁드립니다. 추가문의는 고객센터로 연락주시거나 게시판 글남겨주시면 확인 후 답변 드리겠습니다. 감사합니다. :) [스피킹맥스 고객센터 1644-0549]"
슈나이,5,2021-01-04,0,일이 바빠서 하루에 많이는 못하지만 그래도 포기하지 않고 조금씩 조금씩 꾸준히 해나아가고 있습니다.!!,
an jolie,5,2021-02-11,0,좋아요 열심히할게요^^,
최뚜엉,5,2020-12-21,0,미국 이탈리아 영국 호주 등등 뭐 전 세계 원어민들 다 나오는듯? ㅋㅋㅋㅋㅋㅋ,
공은별,5,2021-02-17,0,조카 생일 선물로 결제 해줬는데 가끔 전화 해서 물어보면 재밌게 하고 있는 거 같아서 맘이 편안합니다~,
hyuk Kyle,5,2019-10-29,6,"전체적으로 올드한 컬러가 많이빠졋고 많이 밝아졌네요 오랜만에 다시 공부할려고 설치했는데, 너무 달라져있어서 놀랬어요! 보기에 훨씬 좋네요 사이트에서도 앱처럼 학습하게해주세요!!","STUDYMAX2019년 11월 5일안녕하세요 회원님 :) 이번에 어플리케이션이 새롭게 업데이트되면서 디자인 뿐만아니라, 많은 회원님들께서 요청주셨던 학습기능 (구간탐색, 반복듣기, 카운트 모션) 이 추가반영 되는 등 전반적인 변화가 있었습니다. 전반적으로 바뀐 부분들을 좋아 해 주시는 것 같아 뿌듯합니다!  즐겁게 학습하시기에 더 좋은 환경을 만들어나가도록 꾸준히 노력하는 스피킹맥스가 되겠습니다.  PC로 학습 시에는 현재 앱과 같은 화면이 적용 되지않으나, 추후 웹으로 학습시에도 필요성이 부각된다면, 수정 및 보완 해 나가도록 하겠습니다. 앞으로도 소중한 의견 많이 부탁드립니다. 감사합니다~! :) [스피킹맥스 고객센터 1644-0549]"
이은선,5,2020-10-14,0,영어 초기부터 배우고 싶어서 시작했는데 쉽고 재밌게 하고 있네요 ㅎㅎ,
Eun Yu,5,2019-11-01,0,영어공부 까먹고있다가 업데이트되서 들어와봤더니 앱 분위기가 완전 바꼈네요! 깔끔하고 예쁩니다. 돌려보기 기능 생겨서 좋네요. 이제 어려운문장 다시 들을 수 있을 듯,"STUDYMAX2019년 11월 7일안녕하세요 회원님 :D 이번에 어플리케이션이 새롭게 업데이트되면서 디자인 뿐만아니라, 많은 회원님들께서 요청주셨던 학습기능 (구간탐색, 반복듣기, 카운트 모션) 이 추가반영 되는 등 전반적인 변화가 있었습니다. 전반적으로 회원님들의 의견을 꾸준히 반영하며 수정보완하고 있으니, 앞으로도 불편함이 있으신 부분 또는 문의사항이 있으시다면 고객센터로 전달 부탁드립니다. 구체적인 제안이나, 요청사항이 있으시다면 고객센터로 글남겨주시기 바랍니다. 꾸준히 노력하는 스피킹맥스가 되겠습니다. 감사합니다 :) [스피킹맥스 고객센터 1644-0549]"
장미빛인생,5,2020-10-21,0,홈페이지에서 맛보고 해보고 제 취향에 맞는거 같아서 결제하고 시작해보렵니다!,
정유하,3,2018-10-12,4,어제 새벽부터 이상하네요 지금보니 업데이트가 됐는데 아직 불안정한 건지요? 발음할때마다 마이크 음량이 최고치가되면서 아예 인식이 되지 않거나 자꾸만 불일치로 나오고 녹음된 거 들어보면 말 처음이나 끝이 잘리고 목소리도 아주 작게 들립니다.,STUDYMAX2018년 12월 11일안녕하세요 회원님^^ 스피킹맥스를 이용해주셔서 감사합니다. 관련오류는 고객센터나 카카오톡플러스친구로 문의주시면 더빠른 안내 가능하오니 참고부탁드립니다.  감사합니다.[스피킹맥스 고객센터 1644-0549]
달빛여우,5,2020-12-11,0,확실히 회사가 괜찮아서 문제가 생겨도 바로 바로 처리해주는 점이 너무 좋습니다.,
Brett Jeong,5,2020-10-23,0,영어공부하는데 너무 좋아요~~^^,
별의아이,5,2020-09-23,0,모르는 단어는 스크랩 해놓고 틈날 때마다 봅니다. 외워질때까지 꾸준히 보면 어느순간 외워있더라구요 ㅎㅎ,
주민제,5,2020-01-10,0,사실 스피킹 맥스 읽고 듣고 따라하긴 좋은데 성인이 되어서 말을 만들기 위해서는 문법을 알아야 할거 같아요~ 그래야 문장이 이해가 가거든요~ 함께 공부(?) 하듯 즐기면 좋을거에요,
조미연,1,2019-10-04,3,새로 개발한게 계속 끊겨요. LTE만 쓰는데 전에 안끊기던 것도 이전 다음 버튼 생기면서 자꾸 멈춰있어 짜증납니다. 데이터 절약모드도 없어지고 예전것도 맘에 안들었지만 이번껀 최악이네요. 테스트는 해보고 올리시는지요?,STUDYMAX2019년 10월 11일안녕하세요 회원님. 스피킹맥스를 이용해주셔서 감사합니다.  이번에 앱이 업데이트 되면서 절약모드 선택 기능은 없어졌습니다. 더 좋은 통일된 화질로 컨텐츠를 제공하기 위함이니 양해 부탁드립니다.  업데이트 과정 중에는 초반에 서버의 불안정함이나 예측하지 못했던 잔버그들이 발생할 수있는 부분은 불가피한 듯 합니다. 최대한 회원님들의 의견을 참고하여 수정개선해 나가도록 노력하겠습니다. 이용하시면서 문의사항이나 불편 사항 있으시다면 언제든지 고객센터로 연락주시기 바랍니다.   감사합니다. [스피킹맥스 고객센터 : 1644-0549 ]
주남우,5,2019-11-08,1,자기개발로 기초영어회화를 배워보고 싶어서 이것저것 따져보며 알아보다가 스피킹맥스를 알게됐어욧! 영어로 문장을 만들어서 말하는게 너무 어려웠는데 이젠 간단한 문장정도는 만들 수 있답니닷!,"STUDYMAX2019년 11월 22일안녕하세요 회원님. 스피킹맥스를 이용 해 주셔서 감사합니다. 회원님들의 관심과 성원이 큰 힘이됩니다! 이번에 어플리케이션도 새롭게 업데이트되면서 디자인 뿐만아니라, 많은 회원님들께서 요청주셨던 학습기능 (구간탐색, 반복듣기, 카운트 모션) 이 추가반영 되는 등 변화가 있었습니다. 언제나 학습자님들의 의견에 귀기울이며 발전해나가는 스피킹맥스 되겠습니다. 문의사항 있으시면 스피킹맥스 고객센터로 연락 주시기 바랍니다. 감사합니다. [스피킹맥스 고객센터 1644-0549]"
예쁜포비,5,2021-02-19,0,원어민들 섭외하러 다니시느랴 제작진 분들 힘드셧을 거 같아요…,
최씨,1,2019-01-13,1,아이패드로 하는데 2분 40초 짜리 강의하나를 보는데에도 4번은 넘게 앱자체가 나가지고 종료되어 처음부터 들어가야하네요...왜그런지 모르겠습니다...원래도 아이패드가 유독 튕기고 마이크인식 안되는건 심하던데 이정도는 아니었는데 갑자기 앱자체가 종료되어서 할수가없어요ㅠㅠ왜그런거죵,"STUDYMAX2019년 1월 24일안녕하세요. 회원님. 저희 스피킹맥스를 이용 해 주셔서 감사합니다. 우선, 이용에 어려움이 있으셨다니 정확한 상황 파악 후, 도움 드리도록 하겠습니다. 다만, 남겨주신 글 만으로는 회원님께 어떤 오류 상황이 있는지 파악이 어렵습니다.  고객센터 또는 카카오톡, 1:1 게시판 등으로 문의주시면 회원님의 상황에 맞추어 안내 해드릴게요! 감사합니다. [스피킹맥스 고객센터 1644-0549]"
곽승하,5,2020-10-21,0,실제 현장을 녹화한거라 그런지 뒤에 외국인들 지나다니고 처다보기도 하는게 뭔가 좀 웃긴듯 싶어요 ㅎ,
오땡큐,4,2020-09-14,0,무난하게 괜찮은 듯 함. 요즘 처럼 어디 돌아다니기 힘든 시국에 재밌게 영어 공부 할만한 듯?!ㅎㅎ,
Peter Yu,5,2019-10-18,0,이번 리뉴얼된 앱 디자인 깔끔하고 좋네요! 코스별 구분도 명확하고 활용하기에 좀 더 유용하게 바뀐 거 같아요. 학습자 입장에서 만족합니다!^^,"STUDYMAX2019년 10월 18일안녕하세요 회원님. 스피킹맥스를 이용해주셔서 감사합니다.  이번에 어플리케이션이 새롭게 업데이트 되었습니다. 디자인 뿐만아니라, 많은 회원님들께서 요청주셨던 학습기능 (구간탐색, 반복듣기, 카운트 모션) 등이 개선되는 등 전반적인 변화가 있었습니다. 만족하시는 것 같아서 기쁩니다. 사용하시면서 좋은 의견이 있으시다면 언제든지 연락주시기 바랍니다.  더 나은 서비스를 제공하기에 힘쓰는 스피킹맥스가 되겠습니다. 감사합니다. [스피킹맥스 고객센터 1644-0549]"
